academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
14AEBS;NOSUBPLAN;029976;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14BMHBS;NOSUBPLAN;026978;Freshman First;0;003237;CH;Chem Molecular Sci
14BMHBS;NOSUBPLAN;026978;Freshman First;0;003266;CH;Gen Chem Lab
14BMHBS;NOSUBPLAN;026978;Freshman First;0;005153;E;Intro Engineering
14BMHBS;NOSUBPLAN;026978;Freshman First;0;005161;E;Computing Environ
14BMHBS;NOSUBPLAN;026978;Freshman First;0;013594;MA;Calculus I
14BMHBS;NOSUBPLAN;026978;Freshman First;0;008359;ENG;Acad Writing Rsch
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;000449;BIO;Intro Bio Cell/Mol
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;013653;MA;Calculus II
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;018981;PY;Physics Engr I
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;019002;PY;Physics Engr I Lab
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;005667;EC;Fund of Econ
14BMHBS;NOSUBPLAN;030876;Freshman Second;0;032346;E;Engineering in the 21st Centur
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;001894;BME;Comp Meth BME
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;032534;BME;IntroMaterialSciBiomaterials
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;;;BME 298
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;013658;MA;Calculus III
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;019006;PY;Physics Egr II
14BMHBS;NOSUBPLAN;027139;Sophomore First;0;019026;PY;Physics Engr II Lab
14BMHBS;NOSUBPLAN;030877;Sophomore Second;0;032527;BME;Intro to Biomedical Mechanics
14BMHBS;NOSUBPLAN;030877;Sophomore Second;0;001903;BME;BME Electronics
14BMHBS;NOSUBPLAN;030877;Sophomore Second;0;003292;CH;Org Chem I
14BMHBS;NOSUBPLAN;030877;Sophomore Second;0;024015;CH;Org CH I Lab
14BMHBS;NOSUBPLAN;030877;Sophomore Second;0;;;MA 341 or MA 331
14BMHBS;NOSUBPLAN;030326;Junior First;0;001919;BME;HumanPhysiologyElectricalAnal
14BMHBS;NOSUBPLAN;030326;Junior First;0;003279;CH;Chem-A Quanti Sci
14BMHBS;NOSUBPLAN;030326;Junior First;0;003282;CH;Quant Chem Lab
14BMHBS;NOSUBPLAN;030326;Junior First;0;;;BME 3x5 Gateway Elective
14BMHBS;NOSUBPLAN;030326;Junior First;0;;;STEM Elective
14BMHBS;NOSUBPLAN;030326;Junior First;0;017229;PHI;Bio-Medical Ethics
14BMHBS;NOSUBPLAN;030878;Junior Second;0;;;BME 302 HP Mechanical Analysis
14BMHBS;NOSUBPLAN;030878;Junior Second;0;;;BME 3x5 Gateway Elective
14BMHBS;NOSUBPLAN;030878;Junior Second;0;;;BME 3x5 Gateway Elective
14BMHBS;NOSUBPLAN;030878;Junior Second;0;001925;BME;BME Dsgn Manfct II
14BMHBS;NOSUBPLAN;030881;Senior First;0;001931;BME;BME Sr Design: Product Devel.
14BMHBS;NOSUBPLAN;030881;Senior First;0;;;BME Specialty Elective
14BMHBS;NOSUBPLAN;030881;Senior First;0;;;BME Specialty Elective
14BMHBS;NOSUBPLAN;030882;Senior Second;0;001932;BME;BME Sr Design: Implementation
14BMHBS;NOSUBPLAN;030882;Senior Second;0;;;BME Specialty Elective
14BMHBS;NOSUBPLAN;030882;Senior Second;0;;;BME Specialty Elective
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14BMHBS;NOSUBPLAN;029980;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CEBS;NOSUBPLAN;023585;Freshman - First;0;003237;CH;Chem Molecular Sci
14CEBS;NOSUBPLAN;023585;Freshman - First;0;003266;CH;Gen Chem Lab
14CEBS;NOSUBPLAN;023585;Freshman - First;0;005153;E;Intro Engineering
14CEBS;NOSUBPLAN;023585;Freshman - First;0;005161;E;Computing Environ
14CEBS;NOSUBPLAN;023585;Freshman - First;0;013594;MA;Calculus I
14CEBS;NOSUBPLAN;023585;Freshman - First;0;008359;ENG;Acad Writing Rsch
14CEBS;NOSUBPLAN;026983;Freshman - Second;0;013653;MA;Calculus II
14CEBS;NOSUBPLAN;026983;Freshman - Second;0;018981;PY;Physics Engr I
14CEBS;NOSUBPLAN;026983;Freshman - Second;0;019002;PY;Physics Engr I Lab
14CEBS;NOSUBPLAN;026983;Freshman - Second;0;005667;EC;Fund of Econ
14CEBS;NOSUBPLAN;026983;Freshman - Second;0;032346;E;Engineering in the 21st Centur
14CEBS;NOSUBPLAN;030725;Sophomore - First;0;002726;CE;Engr Mech Statics
14CEBS;NOSUBPLAN;030725;Sophomore - First;0;;;CE 250 or CE 263
14CEBS;NOSUBPLAN;030725;Sophomore - First;0;031565;TDE;Civil Engr Graphics
14CEBS;NOSUBPLAN;030725;Sophomore - First;0;013658;MA;Calculus III
14CEBS;NOSUBPLAN;030725;Sophomore - First;0;004331;CSC;Intro to Computing: Python
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;002756;CE;Mechanics of Solid
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;002791;CE;Hydraulics
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;013712;MA;Intro Lin Algebra
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;014562;MSE;Mech Prop Str Matl
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;019006;PY;Physics Egr II
14CEBS;NOSUBPLAN;027971;Sophomore - Second;0;019026;PY;Physics Engr II Lab
14CEBS;NOSUBPLAN;029131;Junior - First;0;;;Core-Lab Intensive Elective I
14CEBS;NOSUBPLAN;029131;Junior - First;0;;;CE Core Course Elective
14CEBS;NOSUBPLAN;029131;Junior - First;0;;;CE Junior Elective
14CEBS;NOSUBPLAN;029131;Junior - First;0;020211;ST;Prob & Stat-Engr
14CEBS;NOSUBPLAN;026988;Junior - Second;0;;;Core-Lab Intensive Elective II
14CEBS;NOSUBPLAN;026988;Junior - Second;0;;;CE Core Course Elective
14CEBS;NOSUBPLAN;026988;Junior - Second;0;;;CE Junior Elective
14CEBS;NOSUBPLAN;026988;Junior - Second;0;;;Basic Science Elective
14CEBS;NOSUBPLAN;026988;Junior - Second;0;;;Engineering Science Elective
14CEBS;NOSUBPLAN;030726;Senior - First;0;;;CE Senior Elective
14CEBS;NOSUBPLAN;030726;Senior - First;0;;;Senior Design Electives
14CEBS;NOSUBPLAN;030726;Senior - First;0;;;Senior Elective
14CEBS;NOSUBPLAN;030726;Senior - First;0;019869;COM;Public Speaking
14CEBS;NOSUBPLAN;030727;Senior - Second;0;;;CE Senior Elective
14CEBS;NOSUBPLAN;030727;Senior - Second;0;;;Senior Design Electives
14CEBS;NOSUBPLAN;030727;Senior - Second;0;;;CE Capstone Course
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;;;Humanities Elective
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CEBS;NOSUBPLAN;029981;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHEBIO;023577;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHEBIO;023577;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHEBIO;023577;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHEBIO;023577;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHEBIO;023577;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHEBIO;023577;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHEBIO;026813;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHEBIO;026813;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHEBIO;026813;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHEBIO;026813;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHEBIO;026813;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHEBIO;026813;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;14CHEBIO;026813;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHEBIO;025254;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHEBIO;025254;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHEBIO;025254;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHEBIO;025254;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHEBIO;025254;Sophomore First;0;019006;PY;Physics Egr II
14CHEBS;14CHEBIO;025254;Sophomore First;0;019026;PY;Physics Engr II Lab
14CHEBS;14CHEBIO;025255;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHEBIO;025255;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHEBIO;025255;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHEBIO;025255;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHEBIO;025255;Sophomore Second;0;000449;BIO;Intro Bio Cell/Mol
14CHEBS;14CHEBIO;014636;Junior First;0;001489;BCH;Princ Biochemistry
14CHEBS;14CHEBIO;014636;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHEBIO;014636;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHEBIO;014636;Junior First;0;001725;BIT;Manip Recomb DNA
14CHEBS;14CHEBIO;014636;Junior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHEBIO;028524;Junior Second;0;;;BIT Laboratory Modules (2)
14CHEBS;14CHEBIO;028524;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHEBIO;028524;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHEBIO;028524;Junior Second;0;003558;CHE;Chem Engr I
14CHEBS;14CHEBIO;028522;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHEBIO;028522;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;14CHEBIO;028522;Senior First;0;;;Bioethics
14CHEBS;14CHEBIO;028522;Senior First;0;003593;CHE;Chem Engr Proj I
14CHEBS;14CHEBIO;028523;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHEBIO;028523;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;14CHEBIO;028523;Senior Second;0;032963;CHE;Bioreactor Design
14CHEBS;14CHEBIO;028523;Senior Second;0;032962;CHE;Biomolecular Eng
14CHEBS;14CHEBIO;028523;Senior Second;0;;;Technical Elective
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEBIO;029984;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHEBMF;023575;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHEBMF;023575;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHEBMF;023575;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHEBMF;023575;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHEBMF;023575;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHEBMF;023575;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHEBMF;026809;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHEBMF;026809;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHEBMF;026809;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHEBMF;026809;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHEBMF;026809;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHEBMF;026809;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;14CHEBMF;026809;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHEBMF;025252;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHEBMF;025252;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHEBMF;025252;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHEBMF;025252;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHEBMF;025252;Sophomore First;0;019006;PY;Physics Egr II
14CHEBS;14CHEBMF;025252;Sophomore First;0;019026;PY;Physics Engr II Lab
14CHEBS;14CHEBMF;025252;Sophomore First;0;023407;BEC;Bioman Careers
14CHEBS;14CHEBMF;025253;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHEBMF;025253;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHEBMF;025253;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHEBMF;025253;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHEBMF;025253;Sophomore Second;0;000449;BIO;Intro Bio Cell/Mol
14CHEBS;14CHEBMF;028553;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHEBMF;028553;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHEBMF;028553;Junior First;0;001489;BCH;Princ Biochemistry
14CHEBS;14CHEBMF;028553;Junior First;0;032932;BEC;Molecular Bio Biomanufacturing
14CHEBS;14CHEBMF;028553;Junior First;0;001728;BEC;Ferm Recomb Mcro
14CHEBS;14CHEBMF;014705;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHEBMF;014705;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHEBMF;014705;Junior Second;0;001479;BBS;Upstream Biomanufactur Lab
14CHEBS;14CHEBMF;014705;Junior Second;0;023410;BEC;Prin Appli Bioseps
14CHEBS;14CHEBMF;028554;Senior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHEBMF;028554;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHEBMF;028554;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;14CHEBMF;028554;Senior First;0;023411;BEC;Dwnstrm Proc Dev
14CHEBS;14CHEBMF;028554;Senior First;0;;;BEC 480 or 485
14CHEBS;14CHEBMF;028555;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHEBMF;028555;Senior Second;0;032963;CHE;Bioreactor Design
14CHEBS;14CHEBMF;028555;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;14CHEBMF;028555;Senior Second;0;;;Biomanufacturing Elective
14CHEBS;14CHEBMF;028555;Senior Second;0;;;Bioethics
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEBMF;029985;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHEBMF;014708;Free Electives;0;001626;BIO;Bio Mod World Lab
14CHEBS;14CHEBMF;014708;Free Electives;0;004339;CSC;Intro Comp - Java
14CHEBS;14CHEHON;023581;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHEHON;023581;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHEHON;023581;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHEHON;023581;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHEHON;023581;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHEHON;023581;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHEHON;026810;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHEHON;026810;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHEHON;026810;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHEHON;026810;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHEHON;026810;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHEHON;026810;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;14CHEHON;026810;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHEHON;025260;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHEHON;025260;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHEHON;025260;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHEHON;025260;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHEHON;025261;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHEHON;025261;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHEHON;025261;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHEHON;025261;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHEHON;025261;Sophomore Second;0;019006;PY;Physics Egr II
14CHEBS;14CHEHON;025261;Sophomore Second;0;019026;PY;Physics Engr II Lab
14CHEBS;14CHEHON;014738;Junior First;0;;;Quantitative Analysis & Lab
14CHEBS;14CHEHON;014738;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHEHON;014738;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHEHON;014738;Junior First;0;;;Mathematics Elective
14CHEBS;14CHEHON;014738;Junior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHEHON;023549;Junior Second;0;;;Chemistry Elective
14CHEBS;14CHEHON;023549;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHEHON;023549;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHEHON;023549;Junior Second;0;003558;CHE;Chem Engr I
14CHEBS;14CHEHON;023549;Junior Second;0;008568;ENG;Commun Sci & Res
14CHEBS;14CHEHON;014740;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHEHON;014740;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;14CHEHON;014740;Senior First;0;003593;CHE;Chem Engr Proj I
14CHEBS;14CHEHON;014740;Senior First;0;;;CHE 7**
14CHEBS;14CHEHON;014741;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHEHON;014741;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;14CHEHON;014741;Senior Second;0;;;Honors Electives
14CHEBS;14CHEHON;014741;Senior Second;0;003591;CHE;Hon Thesis Prep
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHEHON;029986;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHENAN;023583;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHENAN;023583;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHENAN;023583;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHENAN;023583;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHENAN;023583;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHENAN;023583;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHENAN;026811;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHENAN;026811;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHENAN;026811;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHENAN;026811;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHENAN;026811;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHENAN;026811;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;14CHENAN;026811;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHENAN;025262;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHENAN;025262;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHENAN;025262;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHENAN;025262;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHENAN;025262;Sophomore First;0;019006;PY;Physics Egr II
14CHEBS;14CHENAN;025262;Sophomore First;0;019026;PY;Physics Engr II Lab
14CHEBS;14CHENAN;025263;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHENAN;025263;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHENAN;025263;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHENAN;025263;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHENAN;025263;Sophomore Second;0;014564;MSE;Struc Prop Eng Mat
14CHEBS;14CHENAN;023548;Junior First;0;;;Chemistry Elective
14CHEBS;14CHENAN;023548;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHENAN;023548;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHENAN;023548;Junior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHENAN;014671;Junior Second;0;003339;CH;Phys Chem For Engr
14CHEBS;14CHENAN;014671;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHENAN;014671;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHENAN;014671;Junior Second;0;003558;CHE;Chem Engr I
14CHEBS;14CHENAN;023552;Senior First;0;003559;CHE;Chem Engr Lab II
14CHEBS;14CHENAN;023552;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHENAN;023552;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;14CHENAN;023552;Senior First;0;;;Nanosciences Electives
14CHEBS;14CHENAN;014673;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHENAN;014673;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;14CHENAN;014673;Senior Second;0;;;Nanosciences Electives
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHENAN;029987;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHENAN;014674;Free Electives;0;001626;BIO;Bio Mod World Lab
14CHEBS;14CHENAN;014674;Free Electives;0;004339;CSC;Intro Comp - Java
14CHEBS;14CHESEE;023615;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHESEE;023615;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHESEE;023615;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHESEE;023615;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHESEE;023615;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHESEE;023615;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHESEE;026812;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHESEE;026812;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHESEE;026812;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHESEE;026812;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHESEE;026812;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHESEE;026812;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;14CHESEE;026812;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHESEE;023683;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHESEE;023683;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHESEE;023683;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHESEE;023683;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHESEE;023684;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHESEE;023684;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHESEE;023684;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHESEE;023684;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHESEE;023684;Sophomore Second;0;019006;PY;Physics Egr II
14CHEBS;14CHESEE;023684;Sophomore Second;0;019026;PY;Physics Engr II Lab
